,Aatrox,Aatrox,Ahri,Akali,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Ashe,Aurelion?Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cassiopeia,Cho'Gath,Cho'Gath,Darius,Diana,Diana,Dr.?Mundo,Dr.?Mundo,Draven,Ekko,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Irelia,Ivern,Janna,Jarvan?IV,Jax,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,LeBlanc,Lee?Sin,Leona,Lissandra,Lucian,Lulu,Lux,Lux,Malphite,Malphite,Malzahar,Maokai,Master?Yi,Miss?Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu?&?Willump,Olaf,Orianna,Ornn,Pantheon,Pantheon,Pantheon,Poppy,Pyke,Qiyana,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Rengar,Riven,Rumble,Rumble,Ryze,Ryze,Sejuani,Senna,Senna,Sett,Sett,Shaco,Shaco,Shen,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,Sylas,Sylas,Sylas,Sylas,Syndra,Tahm?Kench,Taliyah,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted?Fate,Twitch,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Veigar,Veigar,Vel'Koz,Vel'Koz,Vi,Viktor,Vladimir,Vladimir,Volibear,Volibear,Warwick,Xayah,Xerath,Xerath,Xin?Zhao,Yasuo,Yasuo,Yasuo,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
Yasuo,0.883071156,0.690284754,0.906129481,0.961185435,0.959073586,0.33978201,0.661047089,0.992005267,0.82653407,0.844036627,0.930805031,0.887712458,0.981394444,0.903440891,0.913217161,0.708187534,0.844938906,0.561419893,0.865192004,0.965971645,0.922822605,0.93663378,0.940732009,0.789024496,0.897013676,0.910155913,0.960763529,0.334882765,0.802296827,0.877609405,0.610353445,0.942444671,0.878913504,0.904758496,0.758055618,0.376365254,0.990802269,0.878256593,0.992079481,0.95986916,0.979263358,0.910522289,0.940847803,0.599593706,0.918311424,0.446629592,0.610874797,0.896957854,0.913989141,0.897889413,0.54424039,0.651052521,0.585510273,0.70986312,0.958505556,0.952027133,0.868940187,0.883378986,0.923662354,0.988135411,0.993297988,0.87808292,0.958429449,0.967876695,0.978445921,0.90914477,0.453649555,0.971102147,0.590640799,0.673699177,0.791055276,0.776794037,0.961107519,0.97032344,0.680247458,0.596499808,0.965201598,0.928944388,0.734480619,0.546600948,0.809619957,0.961158717,0.971324361,0.697233132,0.627822835,0.743658042,0.803625115,0.922275314,0.977994249,-0.030364284,0.759840172,0.771368408,0.910462726,0.474168588,0.65984506,-0.145278182,0.650696956,0.824227656,0.881783834,0.786535279,0.993972943,0.978798168,0.935303079,0.799345237,0.723707409,0.97449441,0.92663334,0.669933571,0.537519725,0.487865181,0.775774497,0.754621502,0.889581783,0.969793654,0.953297568,0.962185299,0.971447186,0.978648257,0.400637713,0.659414274,0.624052537,0.799911931,0.920286099,0.923409166,0.878203943,0.756618646,0.883643158,0.773056336,0.914889824,0.760842691,0.886381262,0.334465997,-1.76995097,0.903681912,0.561721661,0.901010415,0.938219422,0.836287142,0.827253266,0.484371513,0.831725431,0.909581242,0.976347796,0.036438388,0.827474499,0.688756868,0.943792636,0.113071149,0.810791243,0.995140939,0.899630382,0.962745509,0.484320944,0.983942291,0.875057447,0.973001674,0.811297173,0.825126391,0.933413695,0.500618989,0.634622669,0.831738495,0.618239508,0.184383964,0.140149367,0.571928056,0.836203424,0.116807844,0.891705697,0.44614343,0.574663733,0.414820477,0.998322211,-1,0.995296707,0.953733885,-1.287784216,-0.910848759,0.902138457,0.45783864,0.878604046,0.802515126,0.782710013
Yasuo,0.895763053,0.712924604,0.863991582,0.956055603,0.952589479,0.401984193,0.712640325,0.994203077,0.778197158,0.791773612,0.898254696,0.858338823,0.967236978,0.870079318,0.911813509,0.77634519,0.808167868,0.643008354,0.816341258,0.983788897,0.893068756,0.911590266,0.949611312,0.830076401,0.92885214,0.9127303,0.934806797,0.37824997,0.833544587,0.839466384,0.62602516,0.936581807,0.886720829,0.896377689,0.698889163,0.385626313,0.977817561,0.896430624,0.9806228,0.96706296,0.961510457,0.944997302,0.962909609,0.62586834,0.914777899,0.491528193,0.535294091,0.898471525,0.934348111,0.92191203,0.549336319,0.644882926,0.638448488,0.744777345,0.978249176,0.927194713,0.818126787,0.841695692,0.891636879,0.97054671,0.984219455,0.843795398,0.946458667,0.950893236,0.965450201,0.879895024,0.485533094,0.948184459,0.606461086,0.675257711,0.84422675,0.717769997,0.933491043,0.958154456,0.730363038,0.675285235,0.946396383,0.895899139,0.781208957,0.469828338,0.76299748,0.957503327,0.963333254,0.637679068,0.65661472,0.759668408,0.751917791,0.927024136,0.987680542,-0.054284136,0.818443934,0.831156499,0.879344682,0.473701844,0.687177709,-0.083255481,0.688737923,0.77489142,0.919167725,0.821586361,0.993580901,0.987659973,0.960191217,0.833976311,0.757547286,0.953222892,0.905240371,0.716366828,0.600287516,0.523538534,0.81792069,0.773381329,0.913884581,0.984010065,0.93192384,0.946315685,0.951724664,0.963659798,0.480654242,0.590050419,0.575101512,0.837879551,0.943855472,0.934357774,0.844585503,0.817727442,0.924319141,0.793325577,0.939504838,0.817062246,0.843998126,0.293473198,-1.809922073,0.90940113,0.590024386,0.906535261,0.951489466,0.850884404,0.774926956,0.56100807,0.772939722,0.896358389,0.962181024,0.086349593,0.778103153,0.756667215,0.915760185,0.161772017,0.841301035,0.982604008,0.860432591,0.958069943,0.535405792,0.993580231,0.830750248,0.948749994,0.760787982,0.778496458,0.919608814,0.419870784,0.569758103,0.862326025,0.544089311,0.146980612,0.109378154,0.63719056,0.883979879,0.166811959,0.852341852,0.360737984,0.50293956,0.447129059,0.991412306,0.995296707,-1,0.960874271,-1.376175886,-0.888671217,0.865288454,0.374022876,0.865140835,0.743512757,0.734406905
Yorick,0.964158831,0.875836731,0.787782998,0.99144746,0.990020995,0.589011876,0.830768822,0.969975668,0.658920723,0.681006013,0.78924793,0.707271579,0.930008398,0.75864853,0.973967984,0.772093909,0.717435362,0.671253374,0.704709838,0.966977092,0.923778664,0.943284588,0.998593459,0.924068675,0.966832942,0.981417126,0.882853912,0.617145736,0.941732896,0.69843156,0.809644062,0.989154964,0.959542544,0.96879101,0.570966661,0.625212816,0.931630828,0.976936421,0.925280906,0.910321097,0.959039121,0.930863944,0.957827192,0.803216391,0.965324446,0.69161447,0.397301973,0.981966017,0.983249788,0.974236559,0.635922274,0.756775458,0.770129501,0.865564051,0.980890771,0.847225935,0.718393285,0.716051001,0.770338321,0.910081838,0.939527392,0.902221773,0.980221622,0.9666409,0.905103734,0.913389595,0.70079028,0.897633203,0.790472157,0.832181312,0.877674416,0.614038316,0.888319703,0.859155592,0.838357545,0.675997938,0.87280456,0.788787915,0.722825254,0.286637032,0.609186082,0.857119924,0.887768237,0.45904927,0.839070563,0.891512056,0.604465599,0.993851689,0.970624756,0.185017322,0.815251594,0.808776239,0.773460251,0.68146366,0.835188945,0.216144874,0.839361631,0.642830338,0.930137962,0.917188291,0.974546571,0.984828847,0.961783396,0.831561486,0.886444221,0.901625267,0.794546278,0.780843288,0.740010347,0.714173836,0.913212077,0.903606954,0.979473221,0.982652031,0.885899634,0.901011737,0.955397937,0.966916923,0.625723759,0.643650714,0.683435467,0.932885771,0.944241201,0.979441442,0.746439964,0.791388712,0.922190721,0.922811839,0.974907539,0.845665383,0.722693613,0.489277945,-1.384689163,0.98752608,0.7860987,0.987404837,0.989360321,0.963509713,0.663225048,0.675020928,0.72096813,0.964203421,0.891551386,0.313497667,0.7040016,0.748961971,0.80647848,0.427030845,0.936828897,0.930435438,0.757155449,0.9871806,0.693495935,0.971633805,0.705242692,0.876188487,0.615679523,0.637244353,0.787949343,0.257211208,0.422019538,0.926948608,0.399273242,0.410073634,0.385184944,0.76085741,0.894468673,0.429458009,0.726717872,0.185588887,0.341651911,0.66527384,0.946920342,0.953733885,0.960874271,-1,-1.066245922,-0.462462745,0.766895983,0.202644626,0.918700785,0.660462026,0.611820273
Yuumi,-0.745987076,-0.626884378,-1.338458561,-0.913187154,-0.921747879,-0.798904744,-1.06335024,-1.369458209,-1.687460127,-1.431770127,-1.450198743,-1.621323115,-1.377882905,-1.675037299,-0.673833211,-1.980347533,-1.825633946,-1.931549715,-1.394480502,-1.549164601,-0.652894716,-0.729506477,-1.093119821,-1.258788168,-1.341272001,-0.727257156,-1.363001061,-0.533396185,-1.148984792,-1.645409637,-0.340247685,-0.874389761,-0.653658863,-0.619262613,-1.696128049,-0.022920722,-1.298675675,-0.897601653,-1.404796975,-1.816351023,-0.995842684,-1.763064398,-1.655594277,-0.460064248,-0.638783337,-0.604272184,-1.793297312,-0.936873501,-1.037200039,-1.045341523,-0.107253748,-0.047608086,-0.914738333,-0.739926145,-1.330833501,-1.533707246,-1.255073426,-1.517083024,-1.476702611,-1.223051322,-1.194209362,-0.642402636,-0.896398291,-0.946080141,-1.108766247,-0.532868715,-0.408480721,-1.348691716,-0.290299497,-0.202226947,-1.829978305,-1.580277683,-1.273121927,-1.407925334,-1.04575665,-2.004640131,-1.554085052,-1.475180892,-1.515223594,-2.006083115,-1.811343034,-1.812666532,-1.680078031,-1.944355284,-0.690798668,-0.49095639,-1.685734201,-0.956813227,-1.200462,0.602760042,-2.206987329,-1.927920835,-1.683159643,0.041114104,-0.520094828,-0.500558996,-0.751950613,-1.669096725,-1.762641621,-0.937935726,-1.307877131,-1.363315677,-1.615404969,-1.074442599,-0.792257003,-1.365266283,-1.802375979,-0.927204961,-1.128590068,-0.449888407,-1.16349586,-0.571915425,-1.107664948,-1.219412231,-1.490302106,-1.532798528,-0.970485623,-1.024984564,-1.432839934,-0.129858082,0.128705281,-1.204413595,-1.745599542,-0.853895138,-1.783319008,-1.916773971,-1.723029378,-0.681709063,-1.455216365,-2.027087393,-1.473069014,0.444221979,0.793096111,-0.965403265,-0.512259595,-0.946898882,-0.992419698,-0.877932373,-1.547754806,-1.443214883,-1.087096158,-0.625274668,-1.55401857,-0.283473774,-1.553556963,-1.83862073,-1.466328269,-0.388867118,-0.923080133,-1.254284075,-1.531565291,-0.867773896,-0.708284351,-1.453936971,-1.465064039,-1.313726649,-1.679367728,-1.740645656,-1.785067018,-2.044910476,-2.031419025,-0.92442332,-1.815091163,0.404725945,0.407900239,-1.294189996,-1.858763763,-0.412126269,-1.535267907,-2.087479363,-2.057310645,-0.347614763,-1.214567987,-1.287784216,-1.376175886,-1.066245922,-1,0.200267242,-1.591675581,-2.098192751,-0.436304005,-1.391921984,-1.881535673
Zac,-0.142765225,0.217977706,-1.378637066,-0.466255467,-0.478302475,0.379335681,0.027549584,-0.87069123,-1.806094455,-1.635426016,-1.455611795,-1.678274844,-1.048292904,-1.63023768,-0.222151106,-0.775265459,-1.723785478,-0.589599304,-1.578355506,-0.849283738,-0.51863637,-0.525098121,-0.443272486,-0.216871123,-0.466419516,-0.205138097,-1.178621303,0.548594469,-0.178500513,-1.73579573,0.384777686,-0.405837367,-0.112499086,-0.212407445,-1.943233718,0.624075084,-1.010405683,-0.168982148,-1.087195056,-1.22870333,-0.722366737,-0.86460963,-0.863288739,0.368078452,-0.240498474,0.438285357,-2.212947479,-0.318702017,-0.320409352,-0.293539861,0.168360619,0.219003376,0.152467995,0.131798993,-0.635564256,-1.364129453,-1.465769782,-1.634738626,-1.503489938,-1.031162189,-0.903330929,-0.48612413,-0.514354985,-0.634672835,-0.922169126,-0.429186386,0.508560098,-1.136945349,0.413456756,0.310744796,-0.668182218,-1.791732721,-1.114287575,-1.222632612,0.00590729,-0.730863631,-1.307917928,-1.471834846,-0.782362683,-2.511699509,-1.972850823,-1.432759717,-1.308872362,-2.268029698,0.256837904,0.18765083,-1.913588159,-0.340558931,-0.682061726,0.648657946,-0.985889787,-0.840417774,-1.601037783,0.532974975,0.277516488,0.739357777,0.212097731,-1.836517785,-0.784923578,-0.046265217,-0.832839724,-0.755521237,-0.795823728,-0.404281419,0.113215687,-1.136103932,-1.607689109,-0.069149311,0.095471643,0.457405686,-0.142306192,0.155219438,-0.295559128,-0.60959287,-1.210992732,-1.19011811,-0.709433638,-0.706531263,0.003245978,-0.507427492,-0.031684578,-0.197150862,-0.899938588,-0.280849984,-1.676121535,-0.837718332,-0.766139952,0.095961258,-0.60470534,-0.798078537,-1.597249805,0.396230095,0.623535444,-0.320510776,0.3905167,-0.29811015,-0.374315257,-0.111225194,-1.723424045,-0.092021723,-1.30108781,-0.269707311,-1.256540969,0.643957998,-1.599857231,-0.6991236,-1.425250998,0.691858933,-0.063424713,-0.986450152,-1.558315223,-0.451039256,0.318425176,-0.861152344,-1.623498183,-1.183149886,-1.892769583,-1.887922215,-1.595657864,-2.528196182,-2.310798775,-0.143031927,-2.23424303,0.541412382,0.618664265,-0.028348588,-0.778704604,0.681323538,-1.625508744,-2.645276227,-2.439574019,0.54954921,-0.887547523,-0.910848759,-0.888671217,-0.462462745,0.200267242,-1,-1.563325828,-2.625628465,-0.196235338,-1.602706756,-1.96100499
Zed,0.607173159,0.33633446,0.99110865,0.809374052,0.815979058,-0.224725061,0.225087527,0.877529772,0.987435773,0.982013685,0.982635972,0.941594591,0.948397277,0.996759496,0.699690143,0.334702178,0.980947232,0.098213459,0.981377762,0.801936424,0.84429245,0.849960192,0.750285239,0.454075717,0.626003671,0.685922543,0.979154046,-0.17199271,0.502104462,0.979792235,0.234262966,0.788725981,0.61155711,0.71698421,0.964985823,-0.042224948,0.937491426,0.603151642,0.94678299,0.890155453,0.901256736,0.693009356,0.774057235,0.188718971,0.706001953,-0.048551523,0.898304494,0.717878412,0.650897227,0.616543195,0.150906605,0.324124415,0.108662968,0.307201009,0.747888888,0.988753444,0.97269139,0.984472994,0.973695476,0.939665168,0.901587652,0.821042147,0.837602732,0.879106514,0.88565565,0.804736423,-0.006406996,0.972952269,0.202418467,0.347169106,0.485440989,0.969373136,0.973392328,0.918260061,0.24881197,0.160581747,0.977979008,0.98794489,0.378916067,0.861333598,0.974647309,0.937471698,0.952151042,0.932176986,0.250685812,0.398946918,0.97180444,0.729375644,0.794813346,-0.445024083,0.482936272,0.435910054,0.996087815,0.099154043,0.255266744,-0.802471533,0.233088136,0.983611326,0.651846623,0.42394894,0.882533666,0.831622397,0.747236401,0.44411128,0.339921634,0.9710003,0.984592013,0.226001013,0.044899087,0.014533451,0.415948736,0.411512217,0.619263689,0.767143159,0.971394513,0.961120678,0.899835323,0.893547656,-0.14139398,0.659557166,0.480540431,0.47209865,0.760096649,0.675600098,0.992440139,0.409753268,0.626853689,0.444723123,0.703767159,0.470579397,0.984150063,0.073872486,-2.322038465,0.709020854,0.148696579,0.703010567,0.705398956,0.577751008,0.984743453,-0.033610609,0.951695035,0.747931789,0.966896434,-0.589743352,0.978933618,0.28781969,0.976727392,-0.470161165,0.471254195,0.929260422,0.997595184,0.799663007,-0.028268184,0.845872797,0.979043631,0.970514902,0.974058397,0.981858634,0.947262344,0.841349268,0.912768671,0.488450433,0.902051454,-0.093477685,-0.175246974,0.097538006,0.564123236,-0.46912978,0.985298742,0.808743819,0.88212409,-0.062981471,0.897429186,0.902138457,0.865288454,0.766895983,-1.591675581,-1.563325828,-1,0.81652048,0.677560268,0.969024812,0.973109872
Ziggs,-0.059280365,-0.433674416,0.800977168,0.298949492,0.31625002,-1.259678086,-0.662840441,0.406218049,0.894685907,0.86880683,0.748957392,0.716379281,0.58697206,0.808112391,0.120620837,-0.494493416,0.840426644,-0.842708854,0.840663921,0.254187106,0.449327536,0.439085542,0.178388519,-0.315190157,-0.058639048,0.086663688,0.688946752,-1.129420134,-0.220338415,0.812814481,-0.54872295,0.275430011,-0.037212671,0.170485853,0.938603677,-0.85853837,0.555537263,-0.072138405,0.569342413,0.462186887,0.490841371,0.067114022,0.216416454,-0.642572278,0.13041485,-0.991646886,0.983416909,0.1647036,-0.011098509,-0.068258922,-0.612507686,-0.365437289,-0.822716503,-0.52432419,0.146528852,0.722397659,0.819075157,0.818757315,0.739127322,0.570599443,0.47415054,0.450188481,0.369036573,0.453399395,0.463687511,0.380997341,-0.897546118,0.660549556,-0.591098371,-0.362630042,-0.260039694,0.922903895,0.67992278,0.542714136,-0.631313791,-0.74146455,0.676614053,0.761786727,-0.387775131,0.988608501,0.887346539,0.579437474,0.60254724,0.943669838,-0.552841022,-0.348721493,0.896192576,0.158486407,0.241423465,-1.192526158,-0.235164131,-0.340504562,0.795415382,-0.656595318,-0.56998772,-1.93398861,-0.621166207,0.892489723,0.006590355,-0.364909529,0.414958657,0.31171122,0.162565485,-0.320853332,-0.472280314,0.650766465,0.740797571,-0.652288052,-0.916589449,-0.894480606,-0.380562493,-0.338976544,-0.058590086,0.181583571,0.672881366,0.634456787,0.500034964,0.472791726,-1.174562512,0.409405899,0.046359381,-0.286392565,0.206209974,0.042932837,0.822373121,-0.379355038,-0.048866455,-0.293101249,0.090960594,-0.262782858,0.815005354,-0.496788562,-3.156578142,0.136501048,-0.690722838,0.124692491,0.086401347,-0.078906813,0.892689274,-1.034687512,0.820080136,0.238027947,0.633194104,-1.66589325,0.869473187,-0.565562472,0.715973379,-1.509735106,-0.28881946,0.533356441,0.820618504,0.280065283,-0.994576738,0.337903587,0.820818612,0.660872549,0.890983322,0.885787831,0.652648794,0.998941047,0.976365537,-0.270922871,0.984187993,-0.695214784,-0.825717062,-0.847571878,-0.138318311,-1.513252688,0.808227353,0.999630868,0.990400084,-0.973241985,0.453720986,0.45783864,0.374022876,0.202644626,-2.098192751,-2.625628465,0.81652048,-1,0.132698586,0.892059141,0.91312464
Zilean,0.954515813,0.847760211,0.742881892,0.946636262,0.940960951,0.584348365,0.75184457,0.864974088,0.580708087,0.654292132,0.745436706,0.675287992,0.831536874,0.664798744,0.981112978,0.573015351,0.576983709,0.489342191,0.685697149,0.816919691,0.952021966,0.949630481,0.903809374,0.78687596,0.836724031,0.967072317,0.800205959,0.621712915,0.81161976,0.644137757,0.85052847,0.941531187,0.970894427,0.9752675,0.508272023,0.742885002,0.863233333,0.918714427,0.833691895,0.728643572,0.921249779,0.739709557,0.776144548,0.827491221,0.98694167,0.695665176,0.341999943,0.900885036,0.913343442,0.905293702,0.846452894,0.928723246,0.732967947,0.850987288,0.870524063,0.751675886,0.72131598,0.677359359,0.732512389,0.870762953,0.897824548,0.912389267,0.938471276,0.925722503,0.900031475,0.971617069,0.733627813,0.816116263,0.849713263,0.915660517,0.657541952,0.553078602,0.823340683,0.815433041,0.769201689,0.49803341,0.765417694,0.736483857,0.689706146,0.236668787,0.534953231,0.714975586,0.753020855,0.392319598,0.791861564,0.915373183,0.556454288,0.918518741,0.909542872,0.540694547,0.540627087,0.625819726,0.672017334,0.821845992,0.858215746,0.279471072,0.806148377,0.581354475,0.72353565,0.860325487,0.876539436,0.863400052,0.785828801,0.832826684,0.847481276,0.816624025,0.665798621,0.788812801,0.65357241,0.75276694,0.801714488,0.906310201,0.880346107,0.898931863,0.766626737,0.770270374,0.921380127,0.919491617,0.49112342,0.825938029,0.896691383,0.804344122,0.737230184,0.955129931,0.615408447,0.618836491,0.739390507,0.89501098,0.811575707,0.585799714,0.689738195,0.76206322,-0.801901103,0.907984965,0.785597333,0.906749083,0.936281115,0.886822413,0.611667323,0.550398476,0.726175779,0.973228973,0.778567269,0.462279296,0.614255292,0.596580037,0.756839123,0.493162817,0.875306482,0.875467717,0.690137918,0.962763373,0.704128854,0.845362357,0.680983548,0.825506622,0.56691321,0.567438304,0.690247889,0.184770463,0.318040333,0.892157185,0.34606752,0.635612488,0.611022995,0.640588203,0.676226042,0.491491557,0.682448693,0.12407553,0.254565092,0.71840796,0.892940475,0.878604046,0.865140835,0.918700785,-0.436304005,-0.196235338,0.677560268,0.132698586,-1,0.623959778,0.497145189
Zoe,0.491789341,0.223429688,0.980141222,0.730811176,0.741730375,-0.428759698,0.029333132,0.769740358,0.983670238,0.98673976,0.937721174,0.880455008,0.878678236,0.956250115,0.620153311,0.069935237,0.95902295,-0.191331901,0.976957194,0.656470327,0.825991257,0.820948308,0.64272293,0.280568661,0.459276821,0.596199556,0.932689981,-0.315493152,0.356588418,0.941106757,0.142080006,0.717247627,0.510646973,0.654924879,0.985639963,-0.102489533,0.861880272,0.479116954,0.862314222,0.763522933,0.844071626,0.508017077,0.623238383,0.070444648,0.624573005,-0.20545578,0.957257596,0.638776473,0.513102466,0.471843129,0.05442086,0.26180268,-0.088334278,0.150694114,0.600614019,0.934392282,0.974424507,0.958128713,0.92310752,0.868341719,0.814966568,0.8217437,0.775539461,0.824772136,0.800735649,0.782804573,-0.127869328,0.918821308,0.110729775,0.280487088,0.270406277,0.995446549,0.933893749,0.822134057,0.053258678,-0.126084954,0.910444341,0.944871917,0.14994655,0.914072069,0.954708403,0.824580432,0.858192579,0.938704711,0.129546224,0.29101801,0.966562925,0.636148536,0.66831958,-0.427214809,0.245912327,0.186920013,0.952121138,0.052563434,0.123863718,-0.974907897,0.07840923,0.977441694,0.468437751,0.262140205,0.780130192,0.711463926,0.590566359,0.253266005,0.189913757,0.912475489,0.914855113,0.026189137,-0.171731137,-0.125693221,0.23821661,0.296809768,0.477022502,0.630489643,0.916315007,0.892710339,0.851422549,0.833581194,-0.39635312,0.743617432,0.527648924,0.305616965,0.607718502,0.55796612,0.956859608,0.155756062,0.429863265,0.327743884,0.556556865,0.247863207,0.960122555,0.123628713,-2.207661404,0.620211638,0.030657884,0.612693805,0.582965268,0.473405183,0.991320141,-0.28901339,0.987456019,0.699098552,0.886413022,-0.756673996,0.989648756,0.022933851,0.919601252,-0.620580171,0.320081862,0.848189266,0.972281139,0.719388616,-0.215146288,0.719458003,0.959091609,0.913629409,0.966958812,0.966926669,0.853705083,0.911157691,0.947535521,0.327466381,0.957273993,-0.033294467,-0.128067767,-0.128543829,0.354537653,-0.623687085,0.953279038,0.887040129,0.930670627,-0.186656512,0.801373013,0.802515126,0.743512757,0.660462026,-1.391921984,-1.602706756,0.969024812,0.892059141,0.623959778,-1,0.971591281
Zyra,0.401253687,0.101418499,0.956185945,0.663904424,0.675447347,-0.556258478,-0.041037354,0.760609462,0.992937629,0.967240104,0.930032903,0.891922979,0.868149983,0.971879087,0.523984864,0.112612305,0.986951686,-0.165843311,0.955582231,0.666056558,0.724482649,0.729870792,0.595955399,0.242533942,0.439801164,0.504518469,0.916572638,-0.477713423,0.305558275,0.950809033,-0.020264923,0.644031952,0.409403102,0.549079805,0.988505367,-0.321736998,0.844497082,0.405165202,0.855163869,0.803052716,0.787317279,0.538627053,0.643274423,-0.077010381,0.522911193,-0.348042258,0.956057413,0.569283797,0.458970076,0.418284321,-0.137720817,0.069429391,-0.182204794,0.045670962,0.584464793,0.938342771,0.936681053,0.953064097,0.917679123,0.840254535,0.786379311,0.713705879,0.705462375,0.760924727,0.759901277,0.665746079,-0.294035953,0.902233253,-0.058288384,0.106660049,0.300646509,0.986051681,0.90809957,0.815157906,-0.017515109,-0.087233677,0.918462094,0.939563294,0.143065494,0.933490703,0.976765797,0.863736826,0.882534363,0.964487087,0.010190016,0.157980747,0.973141679,0.571309375,0.64032028,-0.755120297,0.317029057,0.228940039,0.9697032,-0.166320685,-0.011921034,-1.180748865,-0.030457362,0.984190348,0.497132024,0.186965548,0.762815527,0.699934365,0.605622307,0.196451749,0.092025653,0.898213338,0.947991586,-0.057205359,-0.244355423,-0.284146332,0.187896447,0.174097716,0.428587927,0.601507828,0.914103794,0.896698726,0.791849379,0.78136597,-0.444139305,0.555379799,0.309411794,0.261700089,0.635774731,0.482938032,0.982076149,0.195426437,0.454667993,0.21949901,0.550989052,0.29796498,0.949927851,-0.156377325,-2.712187044,0.556746665,-0.11497477,0.545124043,0.526439373,0.39289845,0.983898159,-0.327609006,0.925959677,0.594964136,0.894852769,-0.971015773,0.982273079,0.048997201,0.914965261,-0.817797599,0.243981535,0.824758413,0.9701319,0.648839802,-0.342088562,0.719375877,0.947217438,0.893966649,0.973962511,0.982488088,0.888666897,0.93008296,0.978862451,0.254443428,0.960308507,-0.324353495,-0.422755037,-0.178941821,0.391076082,-0.817919832,0.951259134,0.905840766,0.959414722,-0.363562035,0.772789273,0.782710013,0.734406905,0.611820273,-1.881535673,-1.96100499,0.973109872,0.91312464,0.497145189,0.971591281,-1
