LABEL,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Senna,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vi,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,Xin Zhao,Yasuo,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
Pantheon,0.676574098,0.653866464,0.601823646,0.488329148,0.503093768,0.811245134,0.532988437,0.444482153,0.482473877,0.56738398,0.391308227,0.551432528,0.560475077,0.484915824,0.461430245,0.457934488,0.511970981,0.697113875,0.612010868,0.783799012,0.757376862,0.55336229,0.487753556,0.558612724,0.380177626,0.511142991,0.512351139,0.685397956,0.564706015,0.636001596,0.686044437,0.765257225,0.515445063,0.472301641,0.582635908,0.488696893,0.543255996,0.589137753,0.616191382,0.64863287,0.617600415,0.480707719,0.652731947,0.691983682,0.569260624,0.563659675,0.476564277,0.3370106,0.530054219,0.647391243,0.444309371,0.623048532,0.557365019,0.605845981,0.621614916,0.750192862,0.684609558,0.588313929,0.502764903,0.565402172,0.536918862,0.666807491,0.55266291,0.638215143,0.631407565,0.58336429,0.445504195,0.708362234,0.816641089,0.642510781,0.388970203,0.531548401,0.518369495,0.618389129,0.61435982,0.616910268,0.545138196,0.590887516,0.431349987,0.566192714,0.530572378,0.606513466,0.573252165,0.549973777,0,0.633454825,0.678520664,0.815392502,0.639688359,0.53886581,0.512363915,0.584071447,0.600895009,0.844757689,0.675005473,0.703470429,0.67474783,0.612341453,0.726250788,0.58906127,0.46949238,0.48545697,0.448317468,0.64846845,0.539687402,0.496236886,0.52314594,0.686273465,0.674129986,0.733466655,0.587139293,0.507290364,0.659205978,0.773751415,0.568609421,0.749220483,0.528826073,0.365682103,0.375454997,0.671566338,0.638472828,0.659885166,0.592704655,0.625352297,0.424541358,0.553657443,0.645813769,0.581301115,0.508876933,0.758387153,0.787742954,0.641735005,0.429778545,0.455769472,0.48392291,0.71445866,0.62241676,0.722073581,0.487823081,0.554658738,0.837679366,0.532161682,0.613437682,0.634316262,0.551268706
Poppy,0.525901612,0.531108354,0.6518961,0.54559488,0.481833256,0.580662506,0.511080196,0.381449508,0.484105709,0.686443802,0.535045929,0.454256738,0.55399387,0.516053577,0.576335422,0.387101198,0.615019689,0.60348585,0.561425347,0.725817765,0.497965135,0.46670497,0.376286117,0.577764251,0.582262287,0.441935816,0.486303451,0.560968972,0.714238017,0.658951175,0.553092316,0.712138697,0.698141836,0.368641867,0.513334382,0.579136196,0.556899387,0.634307284,0.611039327,0.559892347,0.439114043,0.435134971,0.623585779,0.790242965,0.763390977,0.458916828,0.446085333,0.359917495,0.413866393,0.754540088,0.379639433,0.702933026,0.448454884,0.5672601,0.520336873,0.677186254,0.385497488,0.474174665,0.665985835,0.407449521,0.659665064,0.554765066,0.441043036,0.494475363,0.67556336,0.572742861,0.632785009,0.712392443,0.554520633,0.668447339,0.68559215,0.578878474,0.568404137,0.585493764,0.528030325,0.722355853,0.567087485,0.667779172,0.494576073,0.494073329,0.384485141,0.762164116,0.406992623,0.748523446,0.633454825,0,0.719016533,0.563293062,0.720330109,0.419895308,0.62007457,0.53120259,0.636850098,0.718980631,0.736316366,0.507846627,0.540614369,0.671926863,0.589503299,0.614650271,0.388972819,0.726532636,0.53669159,0.564737292,0.776340899,0.38752437,0.419879591,0.596845276,0.556380418,0.651252557,0.469176,0.66788981,0.695303821,0.610633125,0.500837005,0.592515335,0.509771447,0.490331749,0.484069393,0.433826708,0.424420626,0.461229513,0.314721134,0.575094175,0.503021774,0.633878298,0.59281977,0.610766506,0.48009977,0.581112471,0.781340561,0.628060163,0.53616951,0.476687819,0.538086609,0.572144541,0.597083371,0.473792657,0.673197073,0.547506187,0.696346685,0.490371068,0.5125995,0.44449145,0.568303254
Pyke,0.474610422,0.661105597,0.370232838,0.596444082,0.492901113,0.848118251,0.6590465,0.49742079,0.541351422,0.767777532,0.260512171,0.338795337,0.661916562,0.690101746,0.73297095,0.502687435,0.549128636,0.600430177,0.647510685,0.621818413,0.871717244,0.559404993,0.532797588,0.739833734,0.614633393,0.504602847,0.45272534,0.726191572,0.533571769,0.857346017,0.688920222,0.533886894,0.570627471,0.475821554,0.625934352,0.574047136,0.595341224,0.486829155,0.501023377,0.492988996,0.467384381,0.61174976,0.577416479,0.577383077,0.533182361,0.559277971,0.507342677,0.503012559,0.528340283,0.966631934,0.472935665,0.577091906,0.689059847,0.51708519,0.439168285,0.596314781,0.642491215,0.523608882,0.498435464,0.534115127,0.538585671,0.564635378,0.56972158,0.382713976,0.383513439,0.474127966,0.791690468,0.749072207,0.832270235,0.525440628,0.588280902,0.736308781,0.466510632,0.675838488,0.682470194,0.625501127,0.752394849,0.68126069,0.596043714,0.736258923,0.525512542,0.58528505,0.48933155,0.587891031,0.678520664,0.719016533,0,0.510159604,0.641790358,0.729179695,0.524269702,0.553843481,0.594992075,0.64801866,0.526068892,0.793526055,0.379925833,0.543430802,0.665661596,0.663024051,0.633252136,0.631841881,0.596662576,0.56248037,0.522006182,0.526593273,0.240160994,0.736670875,0.746604935,0.586159582,0.484716972,0.720301032,0.650315096,0.647033975,0.767945475,0.698854649,0.791268717,0.456745319,0.457493818,0.573263019,0.654411495,0.477884271,0.46604212,0.553526201,0.553306588,0.617520784,0.739553715,0.70233361,0.476588627,0.663706003,0.724680216,0.613255719,0.487268425,0.550171287,0.64171179,0.478021914,0.674423337,0.578103487,0.796631655,0.667418215,0.773164875,0.583772144,0.686189299,0.487748444,0.465061612
Qiyana,0.527643749,0.684090516,0.37240382,0.352496984,0.619766466,0.723362243,0.550802223,0.405751177,0.526323285,0.570628889,0.450451357,0.584484448,0.730440365,0.648385679,0.513290088,0.469694865,0.635324268,0.785206894,0.537131066,0.56646858,0.67351525,0.52131731,0.440287021,0.510853375,0.451231514,0.640211363,0.416954316,0.648689439,0.449578878,0.609267771,0.602769441,0.54318455,0.4383783,0.500941372,0.806597803,0.577456337,0.517057329,0.518496313,0.464248035,0.572954504,0.420421822,0.566397303,0.69215854,0.585113493,0.771120288,0.525029091,0.561805294,0.306755749,0.524952506,0.561933234,0.360495971,0.817346901,0.658743924,0.537290705,0.611445342,0.441374258,0.56070104,0.456012858,0.588859826,0.547313034,0.653717209,0.883829608,0.771007826,0.753576205,0.584637959,0.59399235,0.40491116,0.738044402,0.793122912,0.554427529,0.347314599,0.516106985,0.549849689,0.5170455,0.736098231,0.614851945,0.670301608,0.421622256,0.474741654,0.701358659,0.449102196,0.594247812,0.634100964,0.52585301,0.815392502,0.563293062,0.510159604,0,0.497694556,0.52464513,0.520754869,0.637657947,0.6406062,0.737913921,0.666977356,0.74006579,0.562155626,0.784341803,0.683613554,0.596644903,0.389682395,0.479259984,0.292116832,0.549717215,0.555997246,0.462637289,0.676034937,0.617490843,0.45693243,0.641507923,0.63837107,0.502923345,0.614774305,0.974536008,0.606765888,0.431757395,0.57051162,0.4223179,0.467999192,0.59387366,0.760853205,0.728802154,0.534264692,0.378757843,0.41741943,0.596506964,0.575411456,0.557621119,0.516307849,0.703010076,0.806183816,0.568344267,0.314955581,0.414532184,0.628548735,0.532506492,0.752545415,0.501456367,0.457619557,0.451595179,0.796082172,0.470837008,0.758318126,0.674384478,0.691380285
Quinn,0.402992496,0.626167953,0.533317424,0.450171021,0.515864268,0.601092335,0.587750197,0.468392707,0.492635375,0.783943665,0.381053769,0.480753888,0.454704624,0.521212177,0.455717267,0.398995448,0.557752587,0.557527093,0.706970483,0.683779992,0.628126923,0.605161027,0.413554743,0.57978938,0.479492725,0.422464579,0.410290124,0.52227863,0.471141125,0.734476284,0.387249587,0.687596982,0.517200477,0.665851176,0.500461808,0.489347825,0.516693789,0.711634296,0.50467284,0.38602064,0.454330548,0.539476728,0.49729213,0.705554404,0.612033066,0.513538767,0.417961251,0.60093046,0.432830502,0.525731566,0.459995483,0.650803954,0.502707614,0.148682049,0.507365327,0.61600638,0.546089632,0.50205965,0.689684143,0.418732641,0.554922375,0.582255016,0.384985876,0.418205383,0.408451226,0.484996298,0.641432684,0.640689684,0.574034275,0.499978755,0.481366462,0.409975951,0.469196366,0.345469932,0.49097199,0.712634406,0.386207191,0.731960119,0.624420439,0.545052869,0.422749255,0.596260545,0.450249408,0.60637568,0.639688359,0.720330109,0.641790358,0.497694556,0,0.471820079,0.464802613,0.526638276,0.667423139,0.750802789,0.673239507,0.619335575,0.469003518,0.500969276,0.570606225,0.541262657,0.429083932,0.594559205,0.455777462,0.612673224,0.547867691,0.404829217,0.478911161,0.580336438,0.515552318,0.56058619,0.371647858,0.545099831,0.484781073,0.569049457,0.748219847,0.522184938,0.416776779,0.542267191,0.495814303,0.537984757,0.248366343,0.585141684,0.545033458,0.591961738,0.624093123,0.643621479,0.465069091,0.596125512,0.571317315,0.652943193,0.526072244,0.604507064,0.467009853,0.590401593,0.341633413,0.523236357,0.543987828,0.554283069,0.493524445,0.464709901,0.626414867,0.527955727,0.514846266,0.433609131,0.531047212
Rakan,0.438165099,0.544710537,0.500539735,0.504366413,0.472637913,0.645923131,0.349136815,0.536594567,0.40807635,0.5,0.460050618,0.457286989,0.694112898,0.715062366,0.822213495,0.539305372,0.454317897,0.571804303,0.466392648,0.425479848,0.569569508,0.525107649,0.540860866,0.573995389,0.508975472,0.506964078,0.564727378,0.527295529,0.474122156,0.539840739,0.68265396,0.467349171,0.45336285,0.455600343,0.407511299,0.470279113,0.472849196,0.427311277,0.525637416,0.458937523,0.549837138,0.757595437,0.568752525,0.403075818,0.501498092,0.538110108,0.538110108,0.542080016,0.544367513,0.583716022,0.536401191,0.566076518,0.517407412,0.504320854,0.561036773,0.415694577,0.439261892,0.469131639,0.518618601,0.551228574,0.659095872,0.49630296,0.826666985,0.503191448,0.501178236,0.721057321,0.614093858,0.662042002,0.478840074,0.29382582,0.51168597,0.583851036,0.510072499,0.587844816,0.696728952,0.408860041,0.871537042,0.674485162,0.442321812,0.474395215,0.471905175,0.511088406,0.592429342,0.484891312,0.53886581,0.419895308,0.729179695,0.52464513,0.471820079,0,0.470664189,0.49874902,0.448248005,0.449956749,0.471249479,0.527303323,0.586499141,0.46644077,0.58452803,0.53840184,0.699484876,0.628754623,0.440195403,0.476231334,0.5,0.538509161,0.524378814,0.712243659,0.89129684,0.494982031,0.578114528,0.53216558,0.488643033,0.524276988,0.593684777,0.451476119,1.022074372,0.540837562,0.487496352,0.466951113,0.637234283,0.465377202,0.549836939,0.453424179,0.541400839,0.49499094,0.764335164,0.424484747,0.505020733,0.53771401,0.536855569,0.687631074,0.493541964,0.54031939,0.745607092,0.50871903,0.64494283,0.471628644,0.66147177,0.565443449,0.59589051,0.414258039,0.512159846,0.560382394,0.470719908
Rammus,0.485000817,0.536117184,0.539062589,0.475672041,0.73365914,0.56376361,0.494663307,0.55458852,0.532909861,0.528185847,0.563558541,0.418649558,0.476786173,0.534959927,0.53546087,0.553286074,0.544054994,0.518774052,0.372402395,0.506809185,0.488457179,0.622549417,0.505225099,0.657127262,0.513154033,0.311783435,0.54418665,0.590806511,0.587146016,0.434604771,0.529198086,0.53784319,0.420177751,0.470799898,0.490919693,0.756207793,0.804361839,0.549140833,0.516222325,0.55073491,0.442850805,0.460565594,0.641874975,0.469269494,0.521192515,0.545186746,0.535531922,0.515827605,0.5,0.539108582,0.623542046,0.490715043,0.524782023,0.440903407,0.511655639,0.448532583,0.761371986,0.871809292,0.389438393,0.49743501,0.541199509,0.622526146,0.469063301,0.53035839,0.488912019,0.406847973,0.636435986,0.623020758,0.547621506,0.542407208,0.609961924,0.464957473,0.430035627,0.61807651,0.469509075,0.569407568,0.605139636,0.479579812,0.463580468,0.472293111,0.653807853,0.64423561,0.5484655,0.474019621,0.512363915,0.62007457,0.524269702,0.520754869,0.464802613,0.470664189,0,0.473046916,0.438586821,0.584669837,0.523831511,0.432423622,0.539247512,0.391503601,0.495360754,0.558947895,0.614487527,0.556056545,0.674776927,0.461608457,0.452068134,0.453284009,0.434126758,0.487584435,0.457807899,0.573675811,0.522086527,0.549107933,0.703504103,0.52014868,0.438626668,0.440362869,0.490681976,0.555993902,0.730694925,0.405527729,0.473057106,0.507495912,0.54218517,0.553377595,0.558663785,0.584999125,0.531490438,0.55695475,0.440041666,0.505680888,0.562725141,0.590498446,0.709470245,0.553094765,0.508089366,0.716984699,0.429229566,0.555181914,0.544152001,0.674050314,0.509692356,0.560367804,0.505204084,0.558860629,0.518427102
Rek'Sai,0.440637179,0.520385714,0.501354571,0.435463727,0.591343328,0.577686576,0.514848662,0.489555313,0.503169237,0.604986793,0.506511053,0.526600394,0.593150788,0.467849298,0.548888887,0.491876335,0.382686239,0.589331045,0.376583134,0.640156677,0.604978381,0.72594327,0.493707361,0.627012053,0.813151195,0.887539165,0.441170244,0.343768594,0.392152445,0.567598165,0.481413401,0.55122695,0.63060688,0.345244545,0.747889731,0.491261143,0.573092954,0.580343724,0.533683621,0.458952497,0.417461963,0.452321364,0.923609094,0.671330085,0.543728564,0.5,0.504729238,0.431681128,0.5,0.566373756,0.533605532,0.587326262,0.51636011,0.50244272,0.905236207,0.405683257,0.877018233,0.716908356,0.643315929,0.503089043,0.547415486,0.862064565,0.603759645,0.49733797,0.507614838,0.455553005,0.5456997,0.603323935,0.672928476,0.613262451,0.591324072,0.50491589,0.494225295,0.535485323,0.544478006,0.427679003,0.564180503,0.409164859,0.870541221,0.742596877,0.532395132,0.673772733,0.470282226,0.577045643,0.584071447,0.53120259,0.553843481,0.637657947,0.526638276,0.49874902,0.473046916,0,0.378840975,0.752936134,0.563955321,0.520364237,0.565467049,0.467983035,0.452779888,0.571098368,0.591272312,0.499834833,0.356157926,0.669114925,0.448989211,0.498741472,0.517621794,0.663673071,0.478342755,0.704464,0.566688274,0.483794772,0.635802563,0.571781422,0.533655112,0.637804571,0.584912673,0.526938404,0.490687936,0.46026379,0.543017828,0.503648706,0.500539194,0.576423989,0.489148135,0.449219827,0.558609554,0.523367049,0.896261416,0.526464392,0.600772264,0.478675597,0.346932097,0.488176905,0.5063015,0.399522862,0.462389829,0.534765059,0.547513635,0.509370669,0.631085261,0.566334324,0.574253461,0.602955634,0.569985493
Renekton,0.632165708,0.622060025,0.572877967,0.51628037,0.478702553,0.651382409,0.662249885,0.372781467,0.514164787,0.765452769,0.340836756,0.539485324,0.485693847,0.548578012,0.488922898,0.330773162,0.595719177,0.570239525,0.753391931,0.638739097,0.66810792,0.3900072,0.375055199,0.555205621,0.445902422,0.524052649,0.37866162,0.452869078,0.582824487,0.833064425,0.639532368,0.478957072,0.549197635,0.545016859,0.546535733,0.546404337,0.431511048,0.413164132,0.546298931,0.483850245,0.474901325,0.524971564,0.372259473,0.640331306,0.724163404,0.475439916,0.431498057,0.392548378,0.437822199,0.59238426,0.438916966,0.767760727,0.65909835,0.561930231,0.486545873,0.446492913,0.388260706,0.486946552,0.629996982,0.436189355,0.4543065,0.362419529,0.525689025,0.632849189,0.545485563,0.574207449,0.416525562,0.68712782,0.627290934,0.436529618,0.421451344,0.498910317,0.465756279,0.482090037,0.538604374,0.761720929,0.449330226,0.587332716,0.547118273,0.549359556,0.489549091,0.634150936,0.497462606,0.586925136,0.600895009,0.636850098,0.594992075,0.6406062,0.667423139,0.448248005,0.438586821,0.378840975,0,0.536066452,0.60217986,0.726738759,0.509360711,0.48713803,0.649090695,0.512636166,0.480462034,0.361459422,0.522282965,0.62024627,0.828716692,0.413511116,0.526691178,0.429363862,0.697590323,0.597923254,0.526519293,0.555741734,0.549130553,0.773286229,0.620230254,0.48501716,0.497175003,0.410593286,0.616613041,0.625973713,0.660601344,0.529713092,0.574182837,0.418178451,0.535449908,0.685007056,0.53859604,0.49978387,0.444410066,0.639540585,0.661410666,0.443232938,0.618167945,0.503453378,0.5525583,0.569637902,0.808089143,0.380648063,0.502858039,0.52736656,0.715984303,0.434177307,0.730936652,0.59550657,0.527276435
Rengar,0.538348165,0.604536685,0.507557229,0.443381767,0.520422223,0.695034402,0.60161743,0.457503657,0.508045635,0.671789101,0.447181261,0.464642647,0.558335702,0.592026257,0.483639706,0.517615285,0.409804773,0.66233877,0.674290535,0.75174144,0.742413182,0.737953058,0.47786972,0.606218801,0.740514845,0.42895007,0.499714951,0.528257752,0.527111329,0.613580668,0.475542812,0.724063655,0.531554,0.332050176,0.603491005,0.60972424,0.677073797,0.636296889,0.411843412,0.464035455,0.588066407,0.512065563,0.661669062,0.680642842,0.544791152,0.491149455,0.562415584,0.450089396,0.496579693,0.672829631,0.407764853,0.602056512,0.51281125,0.521822184,0.662404461,0.635743316,0.676673588,0.560568612,0.678116254,0.493483238,0.603925084,0.726349388,0.411342546,0.527658309,0.537214277,0.534452392,0.561745438,0.714632084,0.726031634,0.649624374,0.549684282,0.535164538,0.461719881,0.519732011,0.499262963,0.807794629,0.484314911,0.551106097,0.711493344,0.533997938,0.496459529,0.644348271,0.40213224,0.54890175,0.844757689,0.718980631,0.64801866,0.737913921,0.750802789,0.449956749,0.584669837,0.752936134,0.536066452,0,0.588619625,0.702000247,0.482557872,0.401913286,0.494268848,0.676240694,0.511118335,0.52055952,0.459680704,0.571610773,0.572409146,0.47257454,0.445293464,0.718560752,0.473334108,0.596351361,0.473559992,0.607803972,0.745227719,0.636253413,0.699721006,0.768487699,0.449091709,0.519960909,0.520582885,0.716430814,0.606167084,0.528669752,0.555959717,0.639185267,0.475019431,0.57128636,0.643760469,0.622545072,0.554850728,0.605090529,0.772572049,0.756751908,0.527772639,0.447316518,0.421336161,0.464336002,0.614762177,0.732198359,0.523192072,0.561504929,0.723565573,0.686070247,0.585384332,0.533544602,0.545310616
Riven,0.693526897,0.580472181,0.688767059,0.492364527,0.437820303,0.537976565,0.573514513,0.509454129,0.477261425,0.594723783,0.473357893,0.470279456,0.417416703,0.397384582,0.541940421,0.516960085,0.528134239,0.732118962,0.384098726,0.857708795,0.597268791,0.542477645,0.524161436,0.672247604,0.615856292,0.436746846,0.501231765,0.564562471,0.778572526,0.62703418,0.514539341,0.762905419,0.62948498,0.346824576,0.481457345,0.505842583,0.435141392,0.447416894,0.410281838,0.677155347,0.443745261,0.465816627,0.666641197,0.838937188,0.652368145,0.594119949,0.47520163,0.463994947,0.581294339,0.412444441,0.49435398,0.627324693,0.606671192,0.699752066,0.403133402,0.59451237,0.603015653,0.491501448,0.703417363,0.598769632,0.698164421,0.598236785,0.577292904,0.542755291,0.618174744,0.477710703,0.512283423,0.621024113,0.480078227,0.446964156,0.477382382,0.509827846,0.696131374,0.416999296,0.465044715,0.574374796,0.519630329,0.571976291,0.553372259,0.562901412,0.418379003,0.646242568,0.520647874,0.570852428,0.675005473,0.736316366,0.526068892,0.666977356,0.673239507,0.471249479,0.523831511,0.563955321,0.60217986,0.588619625,0,0.526988739,0.561503399,0.573765428,0.606388676,0.618176968,0.494403815,0.560618337,0.393011814,0.605548804,0.642012072,0.53924135,0.539991013,0.465349232,0.439608572,0.669737879,0.589147531,0.636715054,0.557866884,0.673594868,0.60640796,0.370997174,0.528234465,0.443648977,0.559021744,0.781036906,0.462632287,0.511622072,0.631893603,0.343250646,0.468780396,0.751410803,0.576102891,0.611644287,0.513532021,0.688078566,0.62818996,0.657233827,0.607738354,0.509985508,0.461896057,0.623754851,0.692410734,0.495439641,0.500141436,0.504570882,0.741616437,0.517633388,0.5114014,0.542753125,0.475754342
Rumble,0.531769128,0.795527283,0.52980289,0.433399752,0.530576966,0.753884973,0.663955446,0.470979002,0.547032211,0.59731246,0.276285569,0.484116228,0.627677781,0.567471049,0.566864435,0.42878983,0.539429353,0.573246453,0.598437243,0.700398131,0.808094642,0.543886699,0.463547818,0.652221034,0.438225464,0.55408382,0.284716558,0.590548554,0.540542085,0.837460524,0.512818404,0.546741557,0.771901613,0.397294959,0.590376049,0.386519901,0.587756476,0.697542479,0.577710891,0.479011575,0.475585941,0.52108503,0.56691258,0.649996903,0.723401024,0.542108451,0.474243564,0.472635726,0.508797029,0.680792895,0.537730597,0.657581981,0.682666216,0.655538585,0.505856965,0.641829637,0.6014052,0.472633704,0.657498224,0.506848695,0.447580669,0.495683096,0.578409344,0.62002909,0.692384915,0.539713823,0.561478849,0.712597187,0.827568507,0.535100144,0.461826918,0.532853247,0.636148839,0.468086199,0.576033806,0.64590627,0.625423123,0.504461048,0.533020277,0.768686453,0.591139123,0.506974498,0.656540077,0.642070952,0.703470429,0.507846627,0.793526055,0.74006579,0.619335575,0.527303323,0.432423622,0.520364237,0.726738759,0.702000247,0.526988739,0,0.428231993,0.529714986,0.653865302,0.646913538,0.571862142,0.429882435,0.481131256,0.639692176,0.591527825,0.477459883,0.437645955,0.588159535,0.599225779,0.547115624,0.574929565,0.608260368,0.54785446,0.630462265,0.814383537,0.782817454,0.51867201,0.460616069,0.506724497,0.679422787,0.588604648,0.54365207,0.44130926,0.503293119,0.522303641,0.716642623,0.569271017,0.63092893,0.480954078,0.726959416,0.996418339,0.566402883,0.523620657,0.503691957,0.510194107,0.428043098,0.730427297,0.541178735,0.581038661,0.604026362,0.669887914,0.531186936,0.700859944,0.596954142,0.537198721
